GEOID,ME,MELSAD,AQI_Good,Bachelor_Over_25,Per_Poverty,Gini,non_migration,Per_Sev_Hous,Xstreamlengthimpaired,Per_Avg_Land_Cov,poor_health_percent,Z_Water_Index,GHG_Percap,UNEMPLOY,FOOD_INS,VIO_CRIME,broadband_access,Female_Inequality,Black_equality,Hispanic_equality,Asian_equality
28740,"Kingston, NY","Kingston, NY Metro Area",0.89,31.4,13.2,45.53,88.8,20.89,25.83,54.22,12.1,0.08,8.48,0.0853,9.9,173.882077,0.01,0.975,0.594611548,1.077184493,0.694428172
28780,"Kingsville, TX","Kingsville, TX Micro Area",0.83,23.8,23.8,46.56,79.4,19.32,2.78,20.65,16.84,0.12,22.72,0.104,12.2039708,505.864628,0.5,0.942,0.680979072,1.109038584,0.685453461
28820,"Kinston, NC","Kinston, NC Micro Area",0.88,13.5,22.3,46.8,83.1,18.81,10.22,55.44,25,0.16,11.15,0.1251,20.2,752.812205,0.177,1.007,0.681812231,1.3736896,0.608453369
28860,"Kirksville, MO","Kirksville, MO Micro Area",0.85,28,24.9,50.78,73.9,18.45,7.8,10.22,16.9,0.03,40.1,0.0644,17.9737326,234.334522,0.628,1.018,0.745917658,1.228520282,0.704149589
28900,"Klamath Falls, OR","Klamath Falls, OR Micro Area",0.7,18.9,18.7,44.54,82.4,18.37,19.74,87.74,17.6,0,14.59,0.1131,14.9,217.604512,0.138,0.969,0.570772517,1.457671244,0.716247223
28940,"Knoxville, TN","Knoxville, TN Metro Area",0.53,28.3,15.8,47.86,85.6,13.66,19.02,65.66,17.81,0.05,18.71,0.0683,12.9312287,422.619443,0.215,0.975,0.739651604,1.257100793,0.724896458
29020,"Kokomo, IN","Kokomo, IN Metro Area",0.68,20.4,16.5,44.11,84.2,13.26,25.02,5.91,19.5,0.01,19.94,0.0761,14.8,431.320097,0.098,0.966,0.682368573,1.457824065,0.794087443
29060,"Laconia, NH","Laconia, NH Micro Area",0.95,31.5,9.1,42.81,89.4,15.35,60.13,79.37,12.3,0.04,9.15,0.0469,9.3,238.691081,0.046,1,0.700965588,1.059924431,0.722367087
29100,"La Crosse-Olaska, WI-MN","La Crosse-Olaska, WI-MN Metro Area",0.84,31.5,13.7,44.04,81.9,13.02,9.88,20.79,7.7,0.04,14.48,0.0661,11.3048169,126.265106,0.336,0.985,0.580509188,0.879586589,0.766481183
29180,"Lafayette, LA","Lafayette, LA Metro Area",0.68,22.1,18.1,47.94,85.3,14.16,17.9,22.4,17.64,0.01,13.72,0.0511,14.9885906,411.406155,0.148,0.94,0.657815399,0.88293599,0.744364103
29200,"Lafayette-West Lafayette, IN","Lafayette-West Lafayette, IN Metro Area",0.68,33.6,19.6,46.04,74.4,17.53,23.28,4.07,16.23,0.01,16.27,0.0702,15.1675633,211.530993,0.57,0.98,0.689444709,1.281532055,0.706717955
29260,"La Grande, OR","La Grande, OR Micro Area",0.82,24,17.4,47.36,80.2,19.15,10.25,59.37,14.1,0.07,14.84,0.0618,15.6,137.352008,0.281,NA,0.679273173,1.528632324,0.886755547
29300,"LaGrange, GA","LaGrange, GA Micro Area",0.75,18.5,21.3,47.59,84.1,20.47,8.48,55.26,14.9,0.03,19.76,0.1074,18,332.152347,0.122,0.93,0.643860902,1.310946961,0.841136633
29340,"Lake Charles, LA","Lake Charles, LA Metro Area",0.67,21.4,16.5,46.54,84.7,13.29,11.16,42.25,19.86,0.12,53.89,0.0727,13.7325755,613.385288,0.582,0.969,0.694800857,1.092708021,0.894909483
29380,"Lake City, FL","Lake City, FL Micro Area",0.85,16.4,16.8,46.29,81.6,15.86,21.7,55.67,22,0.12,16.3,0.1173,17.5,570.554974,0.203,0.975,0.716385194,1.723386118,0.876067127
29420,"Lake Havasu City-Kingman, AZ","Lake Havasu City-Kingman, AZ Metro Area",0.97,12.3,18.6,44.51,80.1,16.94,1.06,91.98,20.3,0.23,15.67,0.1168,17.8,221.324862,0.197,0.999,0.717813765,1.642931991,0.795396785
29460,"Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL Metro Area",0.84,19.5,17.3,43.91,85,17.72,9.88,50.55,20.6,0.16,15.1,0.0955,15,340.510557,0.107,0.986,0.722699548,1.249394417,0.744013312
29540,"Lancaster, PA","Lancaster, PA Metro Area",0.5,26.5,10.4,42.29,88.4,15.62,21.49,47.01,11.4,0.08,11.74,0.0546,9.8,170.433362,0.037,0.947,0.677685,1.018924754,0.634145008
29620,"Lansing-East Lansing, MI","Lansing-East Lansing, MI Metro Area",0.8,34.1,16.7,45.31,79.2,16.54,85.87,10.72,13.06,0.07,14.31,0.0781,13.6090109,441.100846,0.298,0.978,0.749816968,1.135606566,0.765793305
29660,"Laramie, WY","Laramie, WY Micro Area",0.71,49.8,23,47.2,69.7,23.44,7.73,86.55,10.2,0.18,28.54,0.0458,17.3,137.932864,0.025,NA,0.876668735,1.001222992,0.809656359
29700,"Laredo, TX","Laredo, TX Metro Area",0.74,17.4,31.5,49.12,88.9,30.7,2.42,48.29,26,0.09,11.39,0.0593,8.1,381.816499,0.019,0.963,1.077503432,1.080276194,0.683101433
29780,"Las Vegas, NM","Las Vegas, NM Micro Area",0.81,19.6,30.9,50.44,91.6,20.76,3.16,73.4,25.3,0.53,17.33,0.0491,13.5,479.91691,0.82,1.028,0.729349324,0.822318983,0.756855808
29820,"Las Vegas-Henderson-Paradise, NV","Las Vegas-Henderson-Paradise, NV Metro Area",0.34,23.3,14.6,45.44,80.4,21.19,0.55,94.82,17.9,0.25,32.52,0.0962,12.8,757.039472,0.038,0.989,0.705058093,1.027417693,0.641185543
29860,"Laurel, MS","Laurel, MS Micro Area",0.91,17.5,21.8,48.17,92.6,14.51,9.9,60.8,23.32,0.05,40.91,0.0728,18.8278682,180.126212,0.612,0.979,0.660472586,1.534032462,0.630585434
29900,"Laurinburg, NC","Laurinburg, NC Micro Area",0.79,15.9,29.8,46.57,85.5,20.89,6.74,60.8,27.6,0.11,16.35,0.1336,24.9,694.285387,0.084,1.026,0.612574557,1.193387949,0.781668798
29940,"Lawrence, KS","Lawrence, KS Metro Area",0.93,50,18.7,47.53,73.1,20.42,15.75,10.22,11.6,0.03,35.16,0.0527,16.5,224.951362,0.052,0.986,0.752932451,1.009146699,0.763828401
29980,"Lawrenceburg, TN","Lawrenceburg, TN Micro Area",0.9,12.2,18.3,42.13,91.2,14.13,10.63,42.54,23.3,0.01,47.17,0.0877,13.6,462.400472,0.538,0.969,0.613026877,3.089269536,0.75915928
30020,"Lawton, OK","Lawton, OK Metro Area",0.77,21.5,16.6,44.73,71.5,15.34,10.53,44.47,20.39,0.28,22.54,0.0897,17.5536808,670.44933,0.482,0.95,0.789162466,0.972457631,0.807014444
30060,"Lebanon, MO","Lebanon, MO Micro Area",0.85,13.7,17.7,42.12,88.2,16.65,10.04,48.92,20.4,0.01,20.54,0.0843,15.3,290.804371,0.448,0.968,0.583277739,1.292926708,1.026919819
30140,"Lebanon, PA","Lebanon, PA Metro Area",0.55,20.4,10.5,40.41,87.6,13.52,21.49,48,11.7,0.08,37.3,0.065,9.3,153.941577,0.044,0.961,0.725050176,1.226206677,0.693788691
30220,"Levelland, TX","Levelland, TX Micro Area",0.78,13.6,14.9,43.42,82,11.68,1.82,41.17,16.2,0.58,32.3,0.0721,12.2,447.635135,0.221,1.004,0.571731568,1.840201439,0.69676692
30260,"Lewisburg, PA","Lewisburg, PA Micro Area",0.73,23.8,10.2,44.82,83.5,14.18,11.74,49.98,11.8,0.06,16.41,0.0491,11.1,66.9239521,0.21,1.005,0.542202077,0.85651163,0.57453542
30280,"Lewisburg, TN","Lewisburg, TN Micro Area",0.76,13.4,13.5,42.83,89.5,12.41,10.63,42.54,21.4,0.03,67.25,0.0842,12.2,512.267458,0.36,0.975,0.602539706,1.967729641,0.583701234
30300,"Lewiston, ID-WA","Lewiston, ID-WA Metro Area",0.81,22.2,14,41.78,83.6,12.8,11.73,63.65,16.74,0.07,20.25,0.067,13.7641847,168.457583,0.095,0.99,0.992813893,1.113960087,0.833425916
30340,"Lewiston-Auburn, ME","Lewiston-Auburn, ME Metro Area",0.86,22.1,14.3,42.45,84.6,15.17,19.26,63.32,13.4,0.06,8.14,0.0581,14.8,139.076236,0.004,0.993,0.593664673,0.997045849,0.663365835
30420,"Lexington, NE","Lexington, NE Micro Area",0.96,16.5,13,42.08,85.2,14.39,7.58,58.95,13.04,0.19,24.82,0.0469,8.84183471,146.232707,0.484,0.964,0.593259881,NA,0.609675386
30460,"Lexington-Fayette, KY","Lexington-Fayette, KY Metro Area",0.78,36.2,17.2,48.06,78.1,15.8,17.63,42.54,13.77,0.03,19.4,0.0643,14.5697778,286.067828,0.104,0.97,0.678711971,1.18617018,0.642762818
30580,"Liberal, KS","Liberal, KS Micro Area",0.93,12.1,18.8,42.24,82.5,16.44,3.91,41.17,19.1,0.39,24.13,0.0846,6.1,298.526696,0.002,0.97,0.657079499,0.81525774,0.63021007
30620,"Lima, OH","Lima, OH Metro Area",0.85,17.7,15,44.68,83.9,14.01,77.66,5.37,15.5,0.02,10.92,0.076,15.4,395.331875,0.047,0.969,0.68312851,1.60261164,0.819782792
30660,"Lincoln, IL","Lincoln, IL Micro Area",0.83,19.8,9.2,39.88,80.4,9.76,9.45,2.23,16.6,0.01,20.76,0.0711,12.2,233.229875,0.377,1.005,0.506604313,1.167141805,0.602185161
30700,"Lincoln, NE","Lincoln, NE Metro Area",0.9,37.3,13.7,44.52,79.3,14.06,11.95,17.16,9.98,0.14,14.45,0.0433,13.3757646,312.014548,0.076,0.977,0.637545694,0.880044459,0.684963861
30780,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR Metro Area",0.64,29.7,15.1,46.62,84.9,14.37,6.28,52.25,16.52,0.01,16.23,0.0602,17.1574813,729.967395,0.12,0.983,0.721663602,1.176069126,0.671325426
30820,"Lock Haven, PA","Lock Haven, PA Micro Area",0.73,18,17.2,41.57,86.7,12.5,11.74,70.36,17.7,0.06,18.64,0.0655,14,154.726712,0.095,0.96,0.802502606,1.036595343,0.775840597
30860,"Logan, UT-ID","Logan, UT-ID Metro Area",0.71,35,14.9,42.61,80.3,14.5,15.2,90.96,11.27,0.06,11.61,0.0445,14.3247924,62.5246254,0.257,0.944,0.830111928,0.894756074,0.642995991
30880,"Logan, WV","Logan, WV Micro Area",0.83,8.7,22.5,46.79,89.7,11.71,29.22,76.23,31.3,0.03,35.59,0.1231,16.1,557.720103,0.608,0.987,0.956791247,2.222368639,0.985971344
30900,"Logansport, IN","Logansport, IN Micro Area",0.79,13.4,13.9,42.85,86.2,12.54,25.02,8.31,17,0.01,18.97,0.0758,11,70.3858186,0.273,0.982,1.148406989,1.00112204,0.639640637
30940,"London, KY","London, KY Micro Area",0.78,14.1,27.2,48.83,88.1,14.41,14.96,70.01,28.34,0.05,17.66,0.1064,17.4512691,86.5908732,0.143,0.983,0.67536702,1.773101458,0.691779586
30980,"Longview, TX","Longview, TX Metro Area",0.89,18.5,16.5,45.57,80.9,15.59,7.6,63.84,14.65,0.03,32.44,0.0614,20.3585826,406.549186,0.507,0.956,0.68596433,1.144386794,0.624142742
31020,"Longview, WA","Longview, WA Metro Area",0.92,16.1,16.9,43.64,81.4,17.98,3.33,62.43,18.1,0.13,25.4,0.0966,14.8,259.381363,0.039,0.948,1.008920658,1.10704662,0.614272368
31060,"Los Alamos, NM","Los Alamos, NM Micro Area",1,65.5,5.1,38.03,89.1,9.46,4.92,94.6,8.6,0.49,9.78,0.0264,14,178.117048,0.019,NA,1.104678185,1.044654333,0.711166105
31080,"Los Angeles-Long Beach-Aheim, CA","Los Angeles-Long Beach-Aheim, CA Metro Area",0.08,33.1,15.8,49.7,88.2,32.37,3.72,76.69,20.53,0.18,8.2,0.0839,10.9699596,422.702039,0.013,0.974,0.671212374,0.908884516,0.552232405
31140,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County, KY-IN Metro Area",0.47,28,13.2,46.32,86.2,13.97,33.02,24.23,16.89,0.03,17.22,0.0686,13.9514105,428.182124,0.199,0.976,0.720042391,1.195825572,0.772888928
31180,"Lubbock, TX","Lubbock, TX Metro Area",0.77,28.1,18.8,48.26,75.3,18.65,2.35,63.27,17.23,0.56,18.25,0.0553,16.0497525,835.166994,0.263,0.973,0.64133245,1.144679521,0.635552085
31220,"Ludington, MI","Ludington, MI Micro Area",0.85,22.2,16,45.54,86,16.2,63.18,34.51,20.9,0,26.45,0.0976,12.3,284.066154,0.342,0.986,0.504336198,1.128377273,0.688616932
31260,"Lufkin, TX","Lufkin, TX Micro Area",0.78,16.7,19.1,45.27,82,16.14,8.21,63.84,25.9,0.03,14.99,0.0831,19.9,311.671238,0.214,0.982,0.661594764,0.952197623,0.625767367
31300,"Lumberton, NC","Lumberton, NC Micro Area",0.79,12.8,29.2,48.76,91.1,18.29,8.08,60.8,25.8,0.14,14.03,0.108,21.1,461.381433,0.148,1.017,0.696481191,1.1927899,0.615356132
31380,"Macomb, IL","Macomb, IL Micro Area",0.83,32.6,22.3,46.61,79.3,15.99,9.45,18.36,10.5,0,16.41,0.0932,15.5,257.365712,0.052,0.991,0.670745773,1.309045772,0.780176791
31420,"Macon-Bibb County, GA","Macon-Bibb County, GA Metro Area",0.7,23.1,23.1,51.34,85,19.47,11.26,58.03,15.11,0.1,20.36,0.1043,20.1288187,383.913683,0.292,0.979,0.650809149,1.208073581,0.770682845
31460,"Madera, CA","Madera, CA Metro Area",0.29,13.8,22.1,45.03,89,25.42,6.19,53.59,31.1,0.2,9.64,0.0821,11.4,620.235508,0.322,0.971,0.684261626,1.249907975,0.620446822
31500,"Madison, IN","Madison, IN Micro Area",0.79,17.4,13.7,41.77,82,13.51,38.61,24.23,16.2,0.02,35.46,0.0736,13.3,0,0.307,0.942,0.593743119,0.956223948,0.4665244
31540,"Madison, WI","Madison, WI Metro Area",0.75,44.8,11.7,44.22,81.4,15.59,7.06,17.39,8.83,0.02,16.87,0.043,10.4270731,208.013249,0.292,0.981,0.613250653,1.017413327,0.676595934
31580,"Madisonville, KY","Madisonville, KY Micro Area",0.78,15.7,17.2,44.6,86.2,11.71,15.21,18.36,21.5,0.03,23.68,0.0637,14.3,118.684117,0.245,0.963,0.834475665,1.682080687,0.756013927
31620,"Magnolia, AR","Magnolia, AR Micro Area",0.88,21.5,25.1,47.25,83.6,11.93,11.35,63.84,24,0.03,28.93,0.0931,22.7,316.844892,0.442,0.921,0.635129572,1.544087699,0.42670356
31660,"Malone, NY","Malone, NY Micro Area",0.98,18.7,19.4,44.98,84.2,14.78,23.8,54.62,15.2,0.02,18,0.0855,12.9,183.457437,0.183,1.016,0.439196537,1.936085183,0.683977172
31680,"Malvern, AR","Malvern, AR Micro Area",0.88,13.8,15.8,44.74,85,13.8,7.54,69.19,28,0.01,21.55,0.0683,16,230.125523,0.499,0.996,0.731171375,NA,0.849202248
31700,"Manchester-Nashua, NH","Manchester-Nashua, NH Metro Area",0.89,36.5,8.6,42.52,84.9,15.95,53.32,56.45,11.1,0.06,8.22,0.0516,9,273.065909,0.056,0.959,0.739374769,1.162541458,0.666173352
31740,"Manhattan, KS","Manhattan, KS Metro Area",0.93,42.2,18.8,46.43,75.2,19.77,12.42,29.99,7.61,0.08,10.05,0.0541,16.1936786,252.132833,0.125,NA,0.756437536,0.983378375,0.731877251
31820,"Manitowoc, WI","Manitowoc, WI Micro Area",0.84,19.7,10.2,40.65,92.7,10.67,16.59,6.28,14.8,0.07,20.81,0.0485,9.5,187.625475,0.087,0.98,0.50669258,0.758511283,0.662173949
31860,"Mankato-North Mankato, MN","Mankato-North Mankato, MN Metro Area",0.9,32.2,15.9,44.07,81.7,13.96,14.31,14.37,9.64,0.08,17.27,0.044,11.0231992,166.504421,0.152,0.982,0.543856573,1.159212752,0.731890724
31900,"Mansfield, OH","Mansfield, OH Metro Area",0.77,17.2,15.6,43.07,83.2,12.47,75.5,11.41,13.9,0.04,32.05,0.0826,15.3,237.388223,0.144,0.977,0.645566076,2.079122329,0.780733294
31930,"Marietta, OH","Marietta, OH Micro Area",0.87,18.7,15.5,46.05,89.6,10.89,58.42,50.22,16.2,0.02,16.16,0.0469,14.3,97.5380062,0.248,0.961,0.86193809,1.564813897,0.813303473
31940,"Marinette, WI-MI","Marinette, WI-MI Micro Area",0.84,15.2,13.3,42.33,88.1,12.86,22.56,46.4,14.82,0.11,43.47,0.0677,11.563754,106.413249,0.404,0.949,0.542188543,1.661805517,0.850816026
31980,"Marion, IN","Marion, IN Micro Area",0.79,17.1,19.1,40.79,84.8,11.63,32.69,5.91,18.8,0.01,19.87,0.0809,15.5,233.843537,0.276,1.005,0.733315963,0.958689455,0.811472017
32000,"Marion, NC","Marion, NC Micro Area",0.87,15.9,19.3,42.71,91.6,12.18,18.01,63.95,28.8,0.07,16.83,0.0979,13.8,157.623179,0.227,1.017,0.750104376,1.243747936,0.967476013
32020,"Marion, OH","Marion, OH Micro Area",0.77,13.5,16.6,44.23,82.7,14.01,77.66,5.91,16.3,0.02,15.75,0.0798,14.8,215.405298,0.069,1.001,0.540155659,2.103449272,0.571843321
32100,"Marquette, MI","Marquette, MI Micro Area",0.78,30.8,16.4,44.35,83,13.31,25.53,67.71,11.5,0.09,14.99,0.0715,13.5,193.164493,0.09,0.978,0.608473345,1.186444488,0.638500606
32140,"Marshall, MN","Marshall, MN Micro Area",0.89,26.5,13.7,46.93,84.1,12.2,12.74,4.08,12.4,0.12,19.76,0.0429,10.1,107.754398,0.27,0.958,0.778328586,0.727138816,0.668809461
32180,"Marshall, MO","Marshall, MO Micro Area",0.85,18.7,17.3,42.79,81.9,14.13,6.53,10.74,16,0.03,19.55,0.0485,13.9,199.181855,0.378,1.019,0.761099567,0.951049406,0.642712443
32220,"Marshall, TX","Marshall, TX Micro Area",0.82,18.8,17.9,47.79,91.1,12.27,7.24,63.84,18.1,0.03,16.64,0.083,21,346.65655,0.254,0.964,0.827338101,1.336886254,0.648247506
32260,"Marshalltown, IA","Marshalltown, IA Micro Area",0.76,19.6,11.2,39.82,86.1,10.76,8.08,3.64,12.7,0.03,24.27,0.0587,8.9,452.057472,0.095,0.983,0.787853457,0.705857314,0.591141433
32280,"Martin, TN","Martin, TN Micro Area",0.76,20.8,20.5,44.32,85.1,12.57,30.69,51.64,23,0.03,13.31,0.0997,15.2,203.976814,0.369,1.019,0.818305939,0.931324513,1.036540082
32300,"Martinsville, VA","Martinsville, VA Micro Area",0.84,14.3,20.1,46.19,88,12.86,9.84,55.26,20.77,0.07,19.01,0.0955,15.3291662,238.347045,0.037,0.992,0.781560959,1.410088065,0.651751466
32340,"Maryville, MO","Maryville, MO Micro Area",0.85,26.8,22.6,44.9,70.8,17.15,8.66,6.93,13.9,0.11,14.11,0.0544,18,158.954818,0.294,NA,0.51554666,1.240457027,0.631511025
32380,"Mason City, IA","Mason City, IA Micro Area",0.99,21.2,11.2,45.61,88.1,10.09,9.25,3.64,9.47,0.05,28.66,0.0444,11.5928361,127.302238,0.263,0.979,0.556267721,1.218086319,0.691059979
32460,"Mayfield, KY","Mayfield, KY Micro Area",0.78,16.2,19.2,47.03,91.6,12.37,22.34,30.42,21.6,0.03,13.85,0.0838,14,129.127715,0.074,0.965,0.575045973,2.137581137,0.864820767
32500,"Maysville, KY","Maysville, KY Micro Area",0.78,18.5,18,51.11,86,10.32,44.18,42.54,17.3,0.02,14.68,0.0663,16.2,163.517972,0.502,1.004,0.75733793,1.016992233,0.801898389
32540,"McAlester, OK","McAlester, OK Micro Area",0.78,16.3,17.1,45.16,81.4,12.99,11.92,59.76,20.5,0.1,20.93,0.058,16.6,225.63686,0.401,0.981,0.942773199,1.156355427,0.682151234
32580,"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area",0.75,17.8,31.8,49.02,90.2,27.19,2.86,34.47,26.7,0.07,45.97,0.0903,10.1,312.426086,0.115,0.981,0.801820641,1.248366457,0.645146813
32620,"McComb, MS","McComb, MS Micro Area",0.91,15.2,30,50.09,90.6,15.52,12.54,51.64,26.89,0.01,19.98,0.0972,23.8327767,0,0.658,1.012,0.693912891,1.689738257,0.890736396
32660,"McMinnville, TN","McMinnville, TN Micro Area",0.76,14.4,21.6,46.69,87.2,10.31,13.05,53.17,26.5,0.03,14.89,0.0781,12.8,457.572263,0.165,0.977,0.71798647,1.639646549,0.67866251
32700,"McPherson, KS","McPherson, KS Micro Area",0.93,28.6,7.6,40.42,85.8,8.48,21.47,30.69,8.8,0.09,43.2,0.0236,10.8,145.751866,0.389,0.934,0.494150694,1.158406152,0.950121097
32740,"Meadville, PA","Meadville, PA Micro Area",0.73,20.4,14.5,43.23,87,12.74,34.66,50.89,14.9,0.04,21.85,0.0677,12.6,96.6217115,0.241,0.969,0.624948726,1.314738638,0.692891886
32780,"Medford, OR","Medford, OR Metro Area",0.68,26.8,16.7,46.05,80.6,22.99,36.45,86.38,15.1,0,35.68,0.0886,14.2,334.844982,0.081,0.983,0.608582905,1.197035737,0.644617994
32820,"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area",0.66,27.2,18.9,49.09,84.8,18.86,15.59,42.48,16.77,0.01,17.28,0.0897,19.5786084,1054.12754,0.327,0.984,0.655220829,1.076773549,0.608425658
32860,"Menomonie, WI","Menomonie, WI Micro Area",0.84,27.7,12.8,41.45,78.4,16.48,2.98,22.95,10,0.07,72.98,0.055,11.2,160.019833,0.256,0.956,0.638828663,0.799617882,0.992582401
32900,"Merced, CA","Merced, CA Metro Area",0.41,13.8,23.3,46.53,84.3,25.7,8.17,33.43,23,0.18,14.56,0.1574,13.2,555.338667,0.172,0.991,0.70917716,0.891845644,0.606460326
32940,"Meridian, MS","Meridian, MS Micro Area",0.96,18.3,22,48.52,86,15.14,9.63,60.8,22.21,0.01,14.64,0.0924,20.7510426,277.697259,0.681,0.979,0.650899522,1.101551834,0.699679543
32980,"Merrill, WI","Merrill, WI Micro Area",0.84,17.3,9.2,39.19,86.7,10.06,3.33,46.4,12.4,0.09,33.03,0.0489,9.6,180.751074,0.36,0.968,1.024108233,1.943587832,0.741202534
33020,"Mexico, MO","Mexico, MO Micro Area",0.85,13.7,16.7,43.06,85.7,9.38,6.97,14.29,21.6,0.02,20.74,0.079,14.9,182.945617,0.306,0.965,0.844050136,1.115025837,0.699163276
33060,"Miami, OK","Miami, OK Micro Area",0.75,14,21.8,43.88,85.1,15.92,22.17,29.57,22.5,0.05,19.73,0.0806,17.2,182.250641,0.368,1.005,0.736422234,0.915014291,0.604912269
33100,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",0.66,30.6,16.1,51.27,86,27.1,19.12,54.15,14.56,0.19,10.38,0.0852,11.8094037,501.853378,0.043,0.976,0.612209279,0.982033546,0.713504606
33140,"Michigan City-La Porte, IN","Michigan City-La Porte, IN Metro Area",0.8,17.8,16.6,43.76,83.6,13.95,20.8,6.47,16.2,0,26.95,0.0879,15.2,301.791187,0.112,0.967,0.595823399,1.689294741,0.705884292
33180,"Middlesborough, KY","Middlesborough, KY Micro Area",0.89,9.3,38,50.06,89,19.03,16.22,63.1,30,0.05,22.88,0.1061,22.1,169.813388,0.366,0.936,0.705926759,NA,1.073316734
33220,"Midland, MI","Midland, MI Metro Area",0.78,34.1,11.3,47.22,87.3,11.45,62.51,27.75,11.1,0.08,28.06,0.0764,11,126.456185,0.104,0.964,0.661247825,1.551631994,0.860739028
33260,"Midland, TX","Midland, TX Metro Area",0.78,26.6,8.6,47.49,81.8,14.73,1.14,41.17,14.42,0.59,45.01,0.0363,10.6538515,309.701212,0.194,0.929,0.615907177,0.922332589,0.630494768
33300,"Milledgeville, GA","Milledgeville, GA Micro Area",0.75,17.3,28,49.93,79.9,20.32,13.38,58.03,24.15,0.1,15.31,0.0845,23.1123759,632.527015,0.483,1.008,0.649785288,1.19544673,0.694768444
33340,"Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI Metro Area",0.65,34.5,14.5,47.61,85.4,18.01,17.97,6.28,12.2,0,13.61,0.0631,12.811802,642.524482,0.019,0.966,0.561001836,0.989957485,0.619097038
33420,"Mineral Wells, TX","Mineral Wells, TX Micro Area",0.78,16.6,18.3,47.22,80.2,18.18,5.21,58.26,22.1,0.2,22.64,0.0667,17.7,191.694436,0.11,0.934,0.676357306,1.465387038,0.629491249
33460,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0.56,40.5,9.4,44.65,85.2,14.39,12.02,29.31,9.83,0.08,13.9,0.0493,9.32450615,274.455933,0.206,0.977,0.601987221,0.890135737,0.638429396
33500,"Minot, ND","Minot, ND Micro Area",0.89,26.8,8.2,42.53,79.5,10.89,8.27,19.19,10.19,0.25,20.83,0.0235,7.1784139,234.634395,0.19,0.963,0.981785718,1.122773918,0.834924825
33540,"Missoula, MT","Missoula, MT Metro Area",0.46,42.6,15.9,47.82,79,19.08,12.67,84.72,11.4,0.11,11.67,0.0702,13.5,345.382971,0.108,1,0.726106498,1.205912479,0.769570528
33580,"Mitchell, SD","Mitchell, SD Micro Area",0.89,23.7,11.7,43.02,83.1,11.05,10.57,19.19,9.66,0.17,29.84,0.0345,11.0039824,357.53261,0.169,0.958,0.937045077,0.844287535,0.683034837
33620,"Moberly, MO","Moberly, MO Micro Area",0.85,14.6,16.5,42.75,86.3,13.37,7.31,14.29,20.9,0.03,15.22,0.0746,15,106.327489,0.345,0.974,0.61380888,NA,0.703249887
33660,"Mobile, AL","Mobile, AL Metro Area",0.8,23,19.3,47.29,87,17.03,9.49,55.67,22.6,0.14,21.33,0.087,18.9,548.14738,0.105,0.973,0.697174985,1.036741888,0.864849672
33700,"Modesto, CA","Modesto, CA Metro Area",0.39,16.7,17.2,44.93,85.8,25.28,9.57,33.43,22.3,0.18,8.8,0.1376,12.3,578.452099,0.058,0.975,0.791732325,1.041637425,0.640611341
33740,"Monroe, LA","Monroe, LA Metro Area",0.76,22.8,24.2,50.5,88.2,15.56,10.68,43.99,20.71,0.04,20.32,0.0771,18.4952411,1238.40926,0.519,0.975,0.644243268,1.264280323,0.752824959
33780,"Monroe, MI","Monroe, MI Metro Area",0.93,18.6,11.2,41.74,89.5,12.6,75.9,4.83,15,0.06,14.44,0.0696,10,240.350775,0.084,0.936,0.790548723,1.596927145,0.695532951
33860,"Montgomery, AL","Montgomery, AL Metro Area",0.74,28.6,18.5,47.11,81.4,16.84,6.43,58.03,20.75,0.01,17.84,0.0792,19.2008189,432.944677,0.32,0.972,0.699279974,1.095047612,0.7371332
33940,"Montrose, CO","Montrose, CO Micro Area",0.71,23.4,17.8,41.86,84.2,19.98,14.53,92.48,13.7,0.1,11.51,0.086,12.5,134.424089,0.311,0.985,0.806787921,1.091835606,0.640527907
33980,"Morehead City, NC","Morehead City, NC Micro Area",0.95,26.7,12.5,45.9,84.8,15.61,12.19,50.09,17.6,0.2,9.04,0.0918,12.5,0,0.001,0.986,0.692324192,0.923799997,0.691439417
34020,"Morgan City, LA","Morgan City, LA Micro Area",0.71,10.6,19.5,45.18,87.2,15.06,18.52,22.4,25.7,0.03,28.12,0.1092,18,516.957337,0.11,0.96,0.688083118,1.014473701,0.666920888
34060,"Morgantown, WV","Morgantown, WV Metro Area",0.9,32.8,19.8,49.72,81.8,15.12,29.51,58.81,16.87,0.03,14.33,0.0643,14.4230295,245.099343,0.247,0.989,0.693968623,1.351336207,0.877959928
34100,"Morristown, TN","Morristown, TN Metro Area",0.76,16.3,17.1,45.41,87.5,14.77,23.06,61.31,25.77,0.06,18.15,0.0827,12.753216,371.666046,0.162,0.963,0.75188671,1.330287534,0.560568307
