GEOID,ME,MELSAD,AQI_Good,Bachelor_Over_25,Per_Poverty,Gini,non_migration,Per_Sev_Hous,Xstreamlengthimpaired,Per_Avg_Land_Cov,poor_health_percent,Z_Water_Index,GHG_Percap,UNEMPLOY,FOOD_INS,VIO_CRIME,Broadband % population without access,Female_Inequality,Black_equality,Hispanic_equality,Asian_equality,,,,
14660,"Brainerd, MN","Brainerd, MN Micro Area",0.92,23.70,11.40,44.55,88.70,14.20,11.02,46.40,14.88,0.07,19.52,0.0491,10.43213939,211.2237265,0.26,0.962648674,0.706949061,0.7991716979,1.053643578,,,,
14700,"Branson, MO","Branson, MO Micro Area",0.93,18.00,15.50,43.56,83.20,14.30,10.65,48.92,19.45,0.00,15.46,0.0773,15.28043513,392.8283494,0.32,0.98720812,0.848053780,0.7781615249,1.383293865,,,,
14740,"Bremerton-Silverdale, WA","Bremerton-Silverdale, WA Metro Area",0.98,31.80,9.90,42.58,81.40,15.43,5.75,47.34,12.50,0.12,7.13,0.0699,12.4,263.232495,0.04,0.947293452,0.856303465,0.8996351968,1.112537152,,,,
14820,"Brevard, NC","Brevard, NC Micro Area",0.79,29.90,15.50,44.25,86.80,11.82,16.11,72.64,10.70,0.07,10.24,0.0666,12.3,131.4735617,1.00,0.969340156,1.312654777,0.8568578388,0.855944462,,,,
14860,"Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT Metro Area",0.61,46.50,8.80,54.43,88.30,21.95,41.87,56.45,10.00,0.11,8.92,0.0821,9.6,238.1370246,0.00,0.949529131,0.738390875,0.7204425784,1.464948289,,,,
15020,"Brookhaven, MS","Brookhaven, MS Micro Area",0.91,15.00,23.60,46.68,91.90,13.12,12.54,51.64,24.80,0.03,26.90,0.0804,19.1,107.8942636,0.53,0.989034684,0.904908926,1.7922799170,0.636984546,,,,
15060,"Brookings, OR","Brookings, OR Micro Area",0.80,23.50,15.50,44.20,80.40,17.12,42.67,80.56,20.70,0.05,9.57,0.1097,14.7,108.0471649,0.05,0.976773915,NA,1.0242991110,1.191174018,,,,
15100,"Brookings, SD","Brookings, SD Micro Area",0.90,40.40,15.90,43.43,74.70,13.06,13.20,4.52,8.20,0.13,24.73,0.0355,12.7,114.158636,0.04,1.010332286,1.008199025,0.6218656312,1.513244839,,,,
15180,"Brownsville-Harlingen, TX","Brownsville-Harlingen, TX Metro Area",0.73,17.20,31.20,48.99,90.80,24.15,2.86,20.65,30.10,0.01,19.47,0.0941,10.4,319.1450409,0.07,0.975190636,1.518575262,0.9790503754,2.658941843,,,,
15220,"Brownwood, TX","Brownwood, TX Micro Area",0.78,17.80,16.40,48.09,91.30,11.28,4.42,44.47,21.80,0.18,23.24,0.0414,16.8,314.4986522,0.98,0.982610734,1.063076132,0.7932572149,1.517284515,,,,
15260,"Brunswick, GA","Brunswick, GA Metro Area",0.91,23.70,19.70,49.54,83.30,16.69,17.06,50.55,16.00,0.07,15.85,0.0822,15.254694,394.1297278,0.05,0.964456092,0.777886349,0.8823813441,1.240851017,,,,
15340,"Bucyrus, OH","Bucyrus, OH Micro Area",0.77,14.70,16.20,45.57,86.50,12.89,75.50,5.91,13.90,0.04,20.32,0.0765,14.3,142.6533524,0.14,0.960844436,0.911125152,0.9412569056,2.949628017,,,,
15380,"Buffalo-Cheektowaga-Niagara Falls, NY","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",0.71,31.10,14.60,46.19,88.40,14.86,44.32,41.93,13.59,0.02,7.45,0.0631,12.56987833,421.3974962,0.01,0.959807088,0.789597732,0.8512579915,1.522783035,,,,
15420,"Burley, ID","Burley, ID Micro Area",0.89,16.20,16.20,41.45,85.60,11.73,8.77,81.16,18.43,0.06,23.18,0.0466,9.613222805,178.5811316,0.37,0.947832647,NA,0.7548412800,1.379402812,,,,
15460,"Burlington, IA-IL","Burlington, IA-IL Micro Area",0.76,18.90,14.70,44.31,83.20,11.82,8.66,10.74,13.35,0.01,22.20,0.0595,13.555953,441.4601373,0.35,0.966278908,0.657877958,0.9439156709,1.383026757,,,,
15500,"Burlington, NC","Burlington, NC Metro Area",0.88,22.90,17.60,45.94,86.20,16.85,9.83,55.26,19.20,0.08,15.15,0.0692,14.7,381.7981009,0.02,0.986491298,0.891377454,0.6815791057,1.371448532,,,,
15540,"Burlington-South Burlington, VT","Burlington-South Burlington, VT Metro Area",0.90,43.40,10.40,44.88,83.00,16.68,25.06,54.62,8.93,0.03,11.01,0.0470,11.39219213,129.2684549,0.20,0.986276464,0.922328756,1.0873464840,0.993214478,,,,
15580,"Butte-Silver Bow, MT","Butte-Silver Bow, MT Micro Area",0.76,25.90,19.20,48.25,82.90,17.70,12.29,87.38,15.90,0.11,16.94,0.0704,13.9,318.4896959,0.11,1.000391819,1.248455678,0.8541012822,1.450218349,,,,
15620,"Cadillac, MI","Cadillac, MI Micro Area",0.88,16.30,16.90,41.92,86.40,14.40,63.18,67.71,17.11,0.10,15.31,0.0802,12.94076729,354.1202301,0.51,0.972398228,0.659069570,0.7728340451,2.079729778,,,,
15660,"Calhoun, GA","Calhoun, GA Micro Area",0.75,13.70,18.80,43.91,87.00,15.97,8.81,61.31,18.40,0.02,30.42,0.0839,11.8,273.8772816,0.18,0.93833985,0.969476557,0.8900951186,1.216136760,,,,
15680,"California-Lexington Park, MD","California-Lexington Park, MD Metro Area",0.74,30.40,8.20,40.03,86.20,12.12,27.52,55.44,12.20,0.13,7.82,0.0773,8.2,221.3024976,0.05,0.918237514,0.774476435,0.9758541917,1.696906702,,,,
15700,"Cambridge, MD","Cambridge, MD Micro Area",0.79,20.10,15.40,47.04,87.30,18.77,30.91,50.09,16.40,0.11,11.60,0.0441,14.5,456.3675609,0.24,0.996037977,0.782226544,0.7857205304,1.544526139,,,,
15740,"Cambridge, OH","Cambridge, OH Micro Area",0.77,13.90,20.20,43.84,87.90,11.57,58.42,50.22,15.40,0.02,30.47,0.1008,15.8,0,0.21,0.958492561,0.299039223,0.8683205976,2.864454851,,,,
15780,"Camden, AR","Camden, AR Micro Area",0.88,14.80,24.90,47.22,90.70,14.60,7.54,63.84,22.85,0.03,15.00,0.0932,22.09078825,546.0524895,0.65,0.948242411,0.851386411,0.9967286570,1.260156226,,,,
15820,"Campbellsville, KY","Campbellsville, KY Micro Area",0.78,18.80,23.10,45.94,77.40,14.67,18.32,42.54,21.60,0.04,20.86,0.0767,17.1,161.1106691,0.01,0.960559925,1.242300966,0.9141237296,2.299593885,,,,
15860,"Canon City, CO","Canon City, CO Micro Area",0.99,17.10,15.80,44.01,84.50,14.84,10.49,89.52,12.70,0.13,12.55,0.0881,14.2,225.2687134,0.11,1.035383787,0.607136454,0.6638081275,1.166318237,,,,
15900,"Canton, IL","Canton, IL Micro Area",0.83,17.70,15.50,42.48,86.30,10.37,9.45,18.36,14.10,0.00,18.66,0.0780,12.6,115.2903877,0.39,0.998748413,0.699831876,0.7074107274,1.371636906,,,,
15940,"Canton-Massillon, OH","Canton-Massillon, OH Metro Area",0.72,22.00,14.00,44.18,87.20,12.75,65.12,33.57,15.67,0.04,21.45,0.0751,14.31783,305.1709102,0.37,0.955421902,0.743871594,0.9561035275,2.051142242,,,,
15980,"Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL Metro Area",0.88,27.20,14.90,47.86,84.20,18.47,17.42,54.15,13.50,0.37,10.88,0.0847,12.9,347.8498473,0.07,0.975121252,0.781396030,0.7773016656,1.227237370,,,,
16020,"Cape Girardeau, MO-IL","Cape Girardeau, MO-IL Metro Area",0.85,25.60,19.10,46.02,82.00,14.11,11.17,35.29,14.09,0.02,22.70,0.0604,15.90928272,434.1257556,0.71,0.95019663,0.759612077,1.1400377120,1.582807255,,,,
16060,"Carbondale-Marion, IL","Carbondale-Marion, IL Metro Area",0.83,28.30,21.00,48.72,82.20,15.66,12.92,30.45,21.93,0.02,27.03,0.0828,15.33040155,227.9739206,0.27,0.974700964,0.905107448,1.0074372020,1.953894356,,,,
16100,"Carlsbad-Artesia, NM","Carlsbad-Artesia, NM Micro Area",0.73,16.20,14.60,42.38,87.00,14.00,1.93,78.20,20.80,0.52,27.73,0.0552,13.3,567.4680909,0.35,0.939622129,1.434439133,0.8387788320,1.221594514,,,,
16180,"Carson City, NV","Carson City, NV Metro Area",0.75,21.60,14.70,45.09,79.60,19.17,6.05,93.35,17.70,0.14,9.36,0.0946,13.1,291.0847268,0.01,0.984353802,0.864193824,0.7734224750,1.748484993,,,,
16220,"Casper, WY","Casper, WY Metro Area",0.87,22.80,9.90,43.25,84.30,10.61,2.54,82.12,14.30,0.14,17.39,0.0486,13.8,193.5327307,0.05,0.958145479,0.680208524,0.8711360533,1.270852969,,,,
16260,"Cedar City, UT","Cedar City, UT Micro Area",0.59,28.70,20.90,43.93,79.70,15.37,2.25,91.19,10.90,0.11,13.38,0.0808,17.4,278.1221029,0.01,0.942394748,0.565197035,0.8183484715,1.481384449,,,,
16300,"Cedar Rapids, IA","Cedar Rapids, IA Metro Area",0.70,30.10,9.40,42.72,86.20,10.52,8.60,3.64,11.19,0.03,23.63,0.0421,11.0108412,187.1994728,0.20,0.965138888,0.725300052,0.8474384890,1.541756361,,,,
16340,"Cedartown, GA","Cedartown, GA Micro Area",0.75,12.70,19.00,48.40,87.10,16.84,8.81,52.62,25.20,0.02,11.17,0.0873,13,568.9745114,0.06,0.977107475,1.066904655,0.7660154557,2.108668748,,,,
16380,"Celina, OH","Celina, OH Micro Area",0.77,16.60,7.40,41.02,89.10,8.70,46.87,5.91,22.50,0.00,17.32,0.0470,9.9,82.74420428,0.16,0.975692364,1.172365598,0.6123285136,2.636185013,,,,
16460,"Centralia, IL","Centralia, IL Micro Area",0.83,15.20,17.80,42.69,86.10,13.43,17.89,18.36,19.10,0.01,10.84,0.0907,13.3,347.0662692,0.31,1.004969832,1.095836868,0.7009759482,2.328393438,,,,
16500,"Centralia, WA","Centralia, WA Micro Area",0.92,15.40,16.00,42.21,83.30,18.33,5.08,72.42,16.90,0.13,11.19,0.0968,14.5,193.1960238,0.28,0.958852261,0.751110074,0.8629351594,1.294212621,,,,
16540,"Chambersburg-Waynesboro, PA","Chambersburg-Waynesboro, PA Metro Area",0.93,20.60,10.40,41.00,89.60,11.44,19.80,61.31,14.30,0.06,19.07,0.0640,11,146.1463682,0.12,0.970019726,0.952476127,0.7449439064,1.591496002,,,,
16580,"Champaign-Urbana, IL","Champaign-Urbana, IL Metro Area",0.81,41.00,19.90,49.71,77.50,18.64,17.35,2.23,9.58,0.00,20.43,0.0557,14.89991302,452.1489682,0.24,0.975993424,0.804825933,1.0469632910,1.482917515,,,,
16620,"Charleston, WV","Charleston, WV Metro Area",0.83,22.80,17.70,47.19,87.90,10.76,33.04,63.23,21.96,0.03,21.06,0.0681,13.95843353,553.040335,0.51,0.971637886,0.941958381,1.3785078450,2.353284162,,,,
16660,"Charleston-Mattoon, IL","Charleston-Mattoon, IL Micro Area",0.83,24.00,19.70,49.16,76.70,14.11,21.59,10.29,7.38,0.00,18.53,0.0720,14.52352951,249.3513764,0.40,0.960793643,0.986070512,1.2440570850,1.826583261,,,,
16700,"Charleston-North Charleston, SC","Charleston-North Charleston, SC Metro Area",0.84,34.10,13.90,47.12,83.70,17.67,11.83,53.81,13.42,0.21,14.58,0.0704,12.75502564,408.451365,0.09,0.967774233,0.781943524,0.8343122771,1.182751673,,,,
16740,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC Metro Area",0.60,33.90,13.40,47.61,84.30,15.66,11.33,62.90,15.93,0.09,12.29,0.0825,13.75429289,418.5114112,0.07,0.966885587,0.871851212,0.7408546993,1.378151620,,,,
16820,"Charlottesville, VA","Charlottesville, VA Metro Area",0.88,42.80,13.20,47.27,82.50,15.31,27.16,47.52,7.44,0.05,15.07,0.0440,10.87024291,184.3894854,0.45,1.000416982,0.765183163,0.9848524417,1.497942754,,,,
16860,"Chattanooga, TN-GA","Chattanooga, TN-GA Metro Area",0.64,25.50,14.70,47.10,87.10,14.68,12.12,56.88,19.87,0.03,19.89,0.0698,13.42860867,565.1985949,0.20,0.963271322,0.836151534,0.8283601932,1.585355966,,,,
16940,"Cheyenne, WY","Cheyenne, WY Metro Area",0.81,28.70,10.40,41.18,81.80,10.95,7.73,67.42,13.00,0.20,27.72,0.0559,11.1,206.189829,0.12,0.95694223,0.942097446,0.8280627782,0.928211025,,,,
16980,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Elgin, IL-IN-WI Metro Area",0.31,36.70,13.10,48.30,87.30,19.99,20.00,6.41,15.10,0.01,14.52,0.0846,10.64504491,414.0337992,0.10,0.963332708,0.815499658,0.7462795515,1.496361561,,,,
17020,"Chico, CA","Chico, CA Metro Area",0.44,26.60,20.50,48.68,80.80,23.26,6.62,63.31,17.30,0.12,8.00,0.1072,17,327.0573086,0.12,0.977652144,0.763783154,0.8269785670,1.031904839,,,,
17060,"Chillicothe, OH","Chillicothe, OH Micro Area",0.77,16.00,18.20,44.20,85.00,14.01,73.46,28.06,29.30,0.02,13.61,0.0992,15.3,247.3297429,0.08,0.981073811,0.927072600,0.8720534133,1.349455342,,,,
17140,"Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN Metro Area",0.37,32.40,13.20,46.67,84.70,14.54,42.62,24.23,14.33,0.02,15.31,0.0660,14.04657425,273.9550315,0.19,0.962622773,0.788323177,0.9140571343,1.646603287,,,,
17200,"Claremont-Lebanon, NH-VT","Claremont-Lebanon, NH-VT Micro Area",0.90,34.50,10.50,45.64,86.50,15.24,40.84,79.37,10.87,0.04,22.37,0.0452,10.21071641,129.3597695,0.25,1.000786348,1.450806904,1.1008608630,1.650456936,,,,
17220,"Clarksburg, WV","Clarksburg, WV Micro Area",0.84,21.20,15.10,45.07,88.50,10.49,34.64,63.23,19.70,0.02,24.74,0.0756,12.55350747,179.0368552,0.48,0.970582838,1.164434802,0.9955151698,1.424667310,,,,
17260,"Clarksdale, MS","Clarksdale, MS Micro Area",0.91,16.90,36.20,51.83,85.80,17.09,11.27,24.14,24.30,0.04,15.90,0.2114,31.2,0,0.28,1.01416028,0.950220700,2.4352725590,0.447395783,,,,
17300,"Clarksville, TN-KY","Clarksville, TN-KY Metro Area",0.76,23.40,15.60,42.93,77.80,14.61,16.43,30.45,19.56,0.04,20.98,0.0884,15.49195066,458.4888787,0.20,0.948492821,0.954986821,0.9540072029,1.308125000,,,,
17340,"Clearlake, CA","Clearlake, CA Micro Area",0.97,15.30,22.80,46.91,81.20,25.76,29.41,69.90,20.40,0.12,8.49,0.1368,17,535.4731444,0.14,0.985078542,1.034183456,0.7150016105,2.106596726,,,,
17380,"Cleveland, MS","Cleveland, MS Micro Area",0.91,22.90,37.40,51.42,88.10,19.75,13.98,24.14,19.60,0.04,15.72,0.1444,29.1,0,0.25,0.990580203,0.859157520,0.8244399124,2.403709014,,,,
17420,"Cleveland, TN","Cleveland, TN Metro Area",0.76,20.20,17.90,46.68,84.50,15.35,12.95,61.31,20.24,0.05,17.32,0.0931,13.1452014,508.8865289,0.13,0.958351122,0.922395034,0.7851711183,1.611975654,,,,
17460,"Cleveland-Elyria, OH","Cleveland-Elyria, OH Metro Area",0.46,30.20,14.90,48.26,86.20,16.08,68.42,17.57,13.91,0.05,18.11,0.0823,15.74556552,445.536011,0.05,0.967151448,0.759177141,0.8214943325,1.725234516,,,,
17500,"Clewiston, FL","Clewiston, FL Micro Area",0.87,8.40,25.50,47.51,83.90,22.04,19.12,54.15,22.80,0.16,11.69,0.1014,13.3,559.9864246,0.29,1.03465512,1.017708701,0.8177340143,3.189990223,,,,
17540,"Clinton, IA","Clinton, IA Micro Area",0.47,19.20,13.10,43.50,87.50,11.16,8.20,11.00,15.80,0.01,25.13,0.0456,12.8,484.4637488,0.14,0.971389652,0.516703485,0.9455806768,1.580142943,,,,
17580,"Clovis, NM","Clovis, NM Micro Area",0.81,19.90,22.50,46.65,75.80,17.02,2.67,63.27,19.40,0.53,15.31,0.0894,17.8,407.3862179,0.13,0.950270502,0.849356244,0.8034976741,1.439230693,,,,
17660,"Coeur d'Alene, ID","Coeur d'Alene, ID Metro Area",0.87,24.50,12.60,43.92,83.40,16.58,16.92,52.14,12.70,0.10,12.03,0.0713,14,255.3415318,0.14,0.950475995,0.442630758,0.9556231787,1.276543773,,,,
17700,"Coffeyville, KS","Coffeyville, KS Micro Area",0.93,18.70,17.50,43.22,84.10,15.44,18.00,34.24,18.10,0.07,21.14,0.0740,16.5,574.6295627,0.25,0.956002036,0.704737464,0.7870363702,1.959367996,,,,
17740,"Coldwater, MI","Coldwater, MI Micro Area",0.78,14.00,15.90,40.52,87.80,14.95,79.23,8.31,21.90,0.05,14.34,0.0553,12.3,276.9220118,0.33,0.970518282,0.512046518,0.9117181399,2.506902526,,,,
17780,"College Station-Bryan, TX","College Station-Bryan, TX Metro Area",0.78,35.30,24.40,50.73,72.20,25.91,7.97,25.60,10.88,0.07,14.86,0.0589,20.73704872,312.0864894,0.59,0.970941534,0.787803028,0.8210718714,1.665053334,,,,
17820,"Colorado Springs, CO","Colorado Springs, CO Metro Area",0.69,37.20,11.00,43.31,77.70,15.92,13.64,89.52,11.85,0.06,11.19,0.0738,12.3421198,394.2486757,0.24,0.95923817,0.919630789,0.8033084365,1.137759954,,,,
17860,"Columbia, MO","Columbia, MO Metro Area",0.89,45.90,18.70,47.59,76.10,17.97,7.03,14.29,10.80,0.02,14.35,0.0459,16.2,361.8945336,0.14,0.97336655,0.773746727,1.0102158860,1.359463954,,,,
17900,"Columbia, SC","Columbia, SC Metro Area",0.70,31.90,15.60,45.86,82.70,15.38,10.01,58.03,14.69,0.13,20.63,0.0797,14.06448918,579.7726711,0.32,0.976940356,0.904210375,0.8508111650,1.349512491,,,,
17980,"Columbus, GA-AL","Columbus, GA-AL Metro Area",0.68,24.10,19.80,48.76,78.60,17.33,8.62,58.03,17.23,0.06,15.11,0.0993,18.99916362,472.3361756,0.10,0.957473554,0.905814360,1.0256696450,1.695332360,,,,
18020,"Columbus, IN","Columbus, IN Metro Area",0.77,31.20,12.40,43.24,85.70,11.42,45.73,24.23,14.80,0.01,22.47,0.0520,11.4,95.5439533,0.14,0.925228686,1.081889925,0.7161978082,2.097158149,,,,
18060,"Columbus, MS","Columbus, MS Micro Area",0.76,23.60,21.10,45.80,84.90,16.52,7.17,60.80,20.40,0.04,32.26,0.1149,21,0,0.13,0.953080652,0.787125041,1.2769196440,1.912600717,,,,
18100,"Columbus, NE","Columbus, NE Micro Area",0.93,21.50,8.60,41.90,87.40,12.28,7.68,17.16,12.70,0.18,23.94,0.0457,8.9,102.2526097,0.87,0.950670574,0.636268870,0.7690248175,1.886093795,,,,
18140,"Columbus, OH","Columbus, OH Metro Area",0.67,35.30,14.00,45.84,82.90,14.90,62.04,24.35,14.31,0.02,16.01,0.0595,14.84075296,304.0911546,0.21,0.967984112,0.814547501,0.8452135821,1.556213473,,,,
18180,"Concord, NH","Concord, NH Micro Area",0.95,35.20,7.70,42.16,87.30,14.97,47.30,56.45,10.50,0.05,10.88,0.0481,9,157.6352434,0.08,0.980269366,0.964075862,1.0901416260,1.233221075,,,,
18220,"Connersville, IN","Connersville, IN Micro Area",0.79,11.10,18.20,44.07,85.60,15.85,53.77,24.23,26.90,0.00,12.90,0.0916,15.6,0,0.24,0.976554034,0.621678838,0.9242559623,3.073231076,,,,
18260,"Cookeville, TN","Cookeville, TN Micro Area",0.88,20.30,22.40,50.17,87.50,15.82,14.80,53.17,20.12,0.04,18.15,0.0784,14.72689134,337.4574485,0.11,0.968619935,0.833619723,1.1275464980,2.418936301,,,,
18300,"Coos Bay, OR","Coos Bay, OR Micro Area",0.80,18.60,17.90,49.10,84.30,18.25,19.76,80.56,17.60,0.02,9.47,0.1072,15.6,170.3831139,0.11,0.963437814,0.604283327,0.8629738101,1.504329951,,,,
18380,"Cordele, GA","Cordele, GA Micro Area",0.75,13.60,31.20,56.13,81.80,21.48,14.07,60.80,28.60,0.09,20.62,0.1393,22.8,288.1969273,0.30,0.994570418,0.655402390,1.0386738820,2.180304592,,,,
18420,"Corinth, MS","Corinth, MS Micro Area",0.91,15.90,19.60,44.79,86.40,15.03,17.67,60.80,25.50,0.00,16.48,0.0774,15.3,0,0.35,1.002034164,0.824136132,1.0042110350,0.993294718,,,,
18460,"Cornelia, GA","Cornelia, GA Micro Area",0.75,18.40,17.20,43.70,90.90,17.12,11.14,63.95,17.10,0.06,17.38,0.0722,10.1,181.4529934,0.03,0.9188509,0.821954002,0.7145658395,1.245916084,,,,
18500,"Corning, NY","Corning, NY Micro Area",0.94,22.60,14.50,45.31,88.00,13.08,29.40,53.99,15.10,0.04,13.72,0.0758,11.9,177.5408293,0.18,0.970413553,1.099384832,1.5302626760,2.679837129,,,,
18580,"Corpus Christi, TX","Corpus Christi, TX Metro Area",0.76,19.80,16.50,46.56,82.10,17.41,2.66,34.47,18.75,0.16,24.79,0.0609,11.2887046,625.292607,0.00,0.956345087,0.934558874,0.8954009792,1.705439612,,,,
18620,"Corsicana, TX","Corsicana, TX Micro Area",0.76,15.60,18.80,45.23,85.40,16.94,5.45,25.60,23.40,0.06,25.75,0.1036,17.9,353.9596571,0.78,0.997803832,0.861889769,0.7883544042,1.868228675,,,,
18660,"Cortland, NY","Cortland, NY Micro Area",0.89,26.00,14.70,43.34,85.90,15.03,24.76,53.99,17.30,0.05,10.11,0.0517,11.8,89.54229312,0.11,1.01267214,0.672255662,0.9316464954,1.410327331,,,,
18700,"Corvallis, OR","Corvallis, OR Metro Area",0.91,53.80,20.70,48.69,74.70,22.49,19.43,54.95,11.30,0.09,15.50,0.0784,15.4,128.03223,0.01,0.952023886,1.008711552,0.8581037242,1.351494469,,,,
18740,"Coshocton, OH","Coshocton, OH Micro Area",0.77,12.60,15.00,40.91,86.70,12.28,70.54,33.57,16.40,0.02,29.19,0.0639,14,106.5195422,0.32,0.91286958,1.718448559,2.1136094650,1.484116016,,,,
18780,"Craig, CO","Craig, CO Micro Area",0.88,17.20,10.10,42.40,78.00,15.05,4.09,88.13,16.10,0.01,18.42,0.0455,11.2,159.0873817,0.06,0.93494696,NA,0.7012790900,NA,,,,
18860,"Crescent City, CA","Crescent City, CA Micro Area",0.95,14.40,23.20,48.10,82.10,23.30,45.73,80.56,15.90,0.03,8.46,0.1045,16.8,609.1092007,0.05,NA,0.621886851,0.5824495657,1.519972157,,,,
18880,"Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL Metro Area",0.95,29.00,12.80,44.72,81.20,17.15,7.02,55.67,18.55,0.14,12.32,0.0666,14.50159059,386.3490582,0.14,0.964789081,0.860701890,0.9012151294,1.131242062,,,,
18900,"Crossville, TN","Crossville, TN Micro Area",0.76,18.60,16.00,43.44,83.70,11.25,17.50,63.79,21.40,0.04,14.87,0.0883,12.2,296.7969943,0.44,0.936589711,1.859378570,1.2840391520,2.901403478,,,,
18980,"Cullman, AL","Cullman, AL Micro Area",0.82,14.90,16.40,44.82,92.20,13.63,8.12,63.79,21.40,0.01,21.28,0.0606,12,129.3922855,0.27,0.945992429,0.724806316,0.5708733480,2.283899587,,,,
19000,"Cullowhee, NC","Cullowhee, NC Micro Area",0.77,30.50,21.60,45.31,82.70,17.52,16.75,72.64,21.30,0.06,15.22,0.0515,15.4,214.2727438,0.67,0.988949317,0.734831234,0.6473057920,0.934720469,,,,
19060,"Cumberland, MD-WV","Cumberland, MD-WV Metro Area",0.74,16.70,16.20,43.50,87.40,13.37,23.90,63.10,16.78,0.03,15.07,0.0899,13.02330403,291.6379374,0.30,0.99164337,0.623719651,0.9792442366,2.850774401,,,,
19100,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX Metro Area",0.50,33.70,13.30,47.06,83.60,17.78,6.84,36.48,14.80,0.07,15.15,0.0596,16.37640261,343.9134239,0.07,0.960851342,0.909243666,0.7252370008,1.456191177,,,,
19140,"Dalton, GA","Dalton, GA Metro Area",0.88,13.20,18.90,45.68,89.40,17.10,12.95,61.31,25.12,0.04,29.09,0.0944,9.253809194,314.1414704,0.01,0.968835076,1.056524585,0.7600850986,1.819000380,,,,
19180,"Danville, IL","Danville, IL Metro Area",0.83,14.60,19.80,43.84,87.30,12.10,23.28,10.29,18.30,0.01,16.65,0.0975,15.3,704.7315858,0.39,0.98902938,0.693471833,0.7626474931,2.373342972,,,,
19220,"Danville, KY","Danville, KY Micro Area",0.78,17.40,19.40,45.79,82.60,13.07,16.54,42.54,22.43,0.03,16.69,0.0780,15.36453108,97.03648791,0.26,0.952448778,0.930382064,1.2561256200,2.394113953,,,,
19260,"Danville, VA","Danville, VA Micro Area",0.84,16.00,17.40,44.95,87.90,14.45,9.84,55.26,20.78,0.08,17.70,0.0868,15.61365785,298.5241507,0.21,0.988815215,0.861365168,0.8844980427,1.897320406,,,,
19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",0.87,30.70,11.80,46.18,88.30,13.83,8.04,55.67,12.70,0.11,16.07,0.0629,12.3,203.6603963,0.27,0.956049205,0.738877466,0.8811313602,1.107324291,,,,
19340,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL Metro Area",0.37,26.50,13.10,44.13,87.90,12.30,8.84,8.08,10.81,0.00,19.06,0.0607,11.91558518,375.2321961,0.18,0.948863715,0.809931603,0.8241246558,1.557294195,,,,
19380,"Dayton, OH","Dayton, OH Metro Area",0.60,28.40,15.70,45.80,82.40,15.59,73.04,5.91,14.34,0.01,20.86,0.0797,15.91404677,303.9094169,0.02,0.959484156,0.879283396,1.0572852550,1.738138974,,,,
19420,"Dayton, TN","Dayton, TN Micro Area",0.76,14.20,21.90,46.60,83.40,11.96,20.95,56.88,24.60,0.04,13.37,0.0805,15.4,279.7309691,0.37,0.942193741,1.182343480,0.7098004743,0.834019476,,,,
19460,"Decatur, AL","Decatur, AL Metro Area",0.84,18.50,16.60,45.19,86.90,12.76,8.12,53.17,16.81,0.01,26.34,0.0881,13.50466527,198.0817057,0.25,0.944267535,0.833862124,0.6438706279,1.763764499,,,,
19500,"Decatur, IL","Decatur, IL Metro Area",0.72,22.70,16.60,47.10,83.30,12.87,9.42,2.23,18.80,0.00,28.59,0.1011,15.4,389.6055303,0.13,0.945542277,0.704156200,1.0221441270,1.950983944,,,,
19540,"Decatur, IN","Decatur, IN Micro Area",0.79,14.90,18.90,43.00,86.70,17.19,42.73,5.91,13.30,0.00,18.26,0.0546,12.6,0,0.39,0.914109443,0.464958141,1.1048920540,1.619198271,,,,
19580,"Defiance, OH","Defiance, OH Micro Area",0.77,16.20,11.00,39.53,86.10,10.96,73.62,5.37,15.20,0.03,25.72,0.0683,11.3,124.3917109,0.25,0.984882107,0.861315452,0.7936194391,1.713208863,,,,
19620,"Del Rio, TX","Del Rio, TX Micro Area",0.78,18.10,20.90,46.47,85.30,17.00,1.37,75.44,30.60,0.46,9.55,0.0836,8.5,138.1498158,0.02,0.961249742,1.471533769,0.9126444024,1.634681528,,,,
19660,"Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL Metro Area",0.88,22.80,15.60,45.57,86.30,18.66,9.61,50.55,20.02,0.15,12.06,0.0778,14.92977563,396.5226669,0.02,0.976515516,0.883884936,0.8987681198,1.446625812,,,,
19700,"Deming, NM","Deming, NM Micro Area",0.87,14.10,31.80,48.05,79.80,17.03,2.20,93.14,20.50,0.42,21.79,0.1414,19.4,700.9776794,0.36,0.995247083,0.614166902,0.8832570675,1.976893831,,,,
